planet_name,host_star,sy_snum,sy_pnum,discovery_method,discovery_year,disc_facility,pl_controv_flag,orbital_period_days,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,orbit_distance_au,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,planet_radius_earth,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,planet_mass_earth,pl_bmasselim,pl_bmassj,pl_bmassjlim,pl_bmassprov,pl_orbeccen,pl_orbeccenlim,pl_insol,pl_insollim,planet_temperature_k,pl_eqtlim,ttv_flag,star_temperature_k,st_tefferr1,st_tefferr2,st_tefflim,star_radius_solar,st_raderr1,st_raderr2,st_radlim,star_mass_solar,st_masserr1,st_masserr2,st_masslim,star_metallicity,st_meterr1,st_meterr2,st_metlim,st_metratio,st_logg,st_loggerr1,st_loggerr2,st_logglim,rastr,ra,decstr,dec,distance_pc,sy_disterr1,sy_disterr2,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_kmag,sy_kmagerr1,sy_kmagerr2,sy_gaiamag,sy_gaiamagerr1,sy_gaiamagerr2
55 Cnc B c,55 Cnc B,2,7,Radial Velocity,2025,Mauna Kea Observatory,0,33.747,0.035,-0.035,0.0,0.13,0.003,-0.003,0.0,2.16,0.5204222055080471,-0.41654905667787656,0.0,0.193,0.04643288487148691,-0.037166464244535194,0.0,5.3,0.0,0.01667566,0.0,Msini,0.0,0.0,423.09774895269476,0.0,915.9174236387781,0.0006640106241699867,0,3286.0,31.0,-31.0,0.0,0.274,0.066,-0.066,0.0,0.26,0.02,-0.02,0.0,0.16,0.1,-0.1,0.0,[M/H],4.86,0.05,-0.05,0.0,08h52m40.30s,133.167908,+28d18m55.03s,28.3152863,12.4773,0.0171,-0.0171,13.152,0.09,-0.09,7.666,0.023,-0.023,11.6798,0.000884,-0.000884
55 Cnc b,55 Cnc,2,7,Radial Velocity,1996,Lick Observatory,0,14.651552,3.6e-05,-3.6e-05,0.0,0.118,0.002,-0.002,0.0,13.9,0.5204222055080471,-0.41654905667787656,0.0,1.24,0.04643288487148691,-0.037166464244535194,0.0,263.9785,0.0,0.8306,0.0,Mass,0.0029,0.0,423.09774895269476,0.0,700.0,0.0,0,5198.0,31.0,-31.0,0.0,0.98,0.016,-0.016,0.0,1.015,0.051,-0.051,0.0,0.39,0.1,-0.1,0.0,[M/H],4.3,0.05,-0.05,0.0,08h52m35.24s,133.1468373,+28d19m47.34s,28.3298154,12.5855,0.0124,-0.0123,5.95084,0.023,-0.023,4.015,0.036,-0.036,5.72973,0.0008523,-0.0008523
55 Cnc c,55 Cnc,2,7,Radial Velocity,2004,McDonald Observatory,0,44.3936,0.0024,-0.0024,0.0,0.247,0.004,-0.004,0.0,8.51,0.5204222055080471,-0.41654905667787656,0.0,0.76,0.04643288487148691,-0.037166464244535194,0.0,54.4738,0.0,0.1714,0.0,Mass,0.088,0.0,423.09774895269476,0.0,915.9174236387781,0.0006640106241699867,0,5198.0,31.0,-31.0,0.0,0.98,0.016,-0.016,0.0,1.015,0.051,-0.051,0.0,0.39,0.1,-0.1,0.0,[M/H],4.3,0.05,-0.05,0.0,08h52m35.24s,133.1468373,+28d19m47.34s,28.3298154,12.5855,0.0124,-0.0123,5.95084,0.023,-0.023,4.015,0.036,-0.036,5.72973,0.0008523,-0.0008523
55 Cnc d,55 Cnc,2,7,Radial Velocity,2002,Lick Observatory,0,4799.0,4.9,-15.0,0.0,5.6,0.1,-0.1,0.0,13.0,0.5204222055080471,-0.41654905667787656,0.0,1.16,0.04643288487148691,-0.037166464244535194,0.0,1232.493,0.0,3.878,0.0,Mass,0.0913,0.0,423.09774895269476,0.0,915.9174236387781,0.0006640106241699867,0,5198.0,31.0,-31.0,0.0,0.98,0.016,-0.016,0.0,1.015,0.051,-0.051,0.0,0.39,0.1,-0.1,0.0,[M/H],4.3,0.05,-0.05,0.0,08h52m35.24s,133.1468373,+28d19m47.34s,28.3298154,12.5855,0.0124,-0.0123,5.95084,0.023,-0.023,4.015,0.036,-0.036,5.72973,0.0008523,-0.0008523
55 Cnc e,55 Cnc,2,7,Radial Velocity,2004,McDonald Observatory,0,0.7365474,1.3e-06,-1.4e-06,0.0,0.01544,5e-05,-5e-05,0.0,1.875,0.029,-0.029,0.0,0.1672763,0.00258721,-0.00258721,0.0,7.99,0.0,0.02513923,0.0,Mass,0.05,0.0,2657.8322,0.0,1958.0,0.0,0,5172.0,18.0,-18.0,0.0,0.943,0.01,-0.01,0.0,0.905,0.015,-0.015,0.0,0.35,0.1,-0.1,0.0,[Fe/H],4.43,0.02,-0.02,0.0,08h52m35.24s,133.1468373,+28d19m47.34s,28.3298154,12.5855,0.0124,-0.0123,5.95084,0.023,-0.023,4.015,0.036,-0.036,5.72973,0.0008523,-0.0008523
55 Cnc f,55 Cnc,2,7,Radial Velocity,2007,Multiple Observatories,0,260.58,0.15,-0.15,0.0,0.802,0.014,-0.014,0.0,7.59,0.5204222055080471,-0.41654905667787656,0.0,0.677,0.04643288487148691,-0.037166464244535194,0.0,44.812,0.0,0.141,0.0,Mass,0.063,0.0,423.09774895269476,0.0,915.9174236387781,0.0006640106241699867,0,5198.0,31.0,-31.0,0.0,0.98,0.016,-0.016,0.0,1.015,0.051,-0.051,0.0,0.39,0.1,-0.1,0.0,[M/H],4.3,0.05,-0.05,0.0,08h52m35.24s,133.1468373,+28d19m47.34s,28.3298154,12.5855,0.0124,-0.0123,5.95084,0.023,-0.023,4.015,0.036,-0.036,5.72973,0.0008523,-0.0008523
6 Lyn b,6 Lyn,1,1,Radial Velocity,2008,Okayama Astrophysical Observatory,0,919.86,1.92,-3.71,0.0,2.028,0.003,-0.005,0.0,13.4,0.5204222055080471,-0.41654905667787656,0.0,1.2,0.04643288487148691,-0.037166464244535194,0.0,597.83523357,0.0,1.881,0.0,Msini,0.042,0.0,423.09774895269476,0.0,915.9174236387781,0.0006640106241699867,0,4941.0,98.58479009687836,-99.35817366343738,0.0,4.94,0.55,-0.5,0.0,1.32,0.2,-0.21,0.0,-0.17,0.11,-0.07,0.0,[Fe/H],3.16,0.08,-0.08,0.0,06h30m47.05s,97.6960311,+58d09m40.23s,58.1611753,54.6599,0.2734,-0.2734,5.87307,0.023,-0.023,3.701,0.3,-0.3,5.60686,0.001085,-0.001085
61 Vir b,61 Vir,1,3,Radial Velocity,2009,Multiple Observatories,0,4.215,0.0006,-0.0006,0.0,0.050201,5e-06,-5e-06,0.0,2.11,0.5204222055080471,-0.41654905667787656,0.0,0.188,0.04643288487148691,-0.037166464244535194,0.0,5.1,0.0,0.016,0.0,Msini,0.12,0.0,423.09774895269476,0.0,915.9174236387781,0.0006640106241699867,0,5577.0,33.0,-33.0,0.0,0.963,0.011,-0.011,0.0,0.942,0.034,-0.029,0.0,-0.01,0.09720361307589372,-0.10304054674058499,0.0,[Fe/H],4.34,0.03,-0.03,0.0,13h18m23.15s,199.596455,-18d18m56.79s,-18.3157745,8.50332,0.01737,-0.0173,4.6955,0.0462,-0.0462,2.956,0.236,-0.236,4.54052,0.0055701,-0.0055701
61 Vir c,61 Vir,1,3,Radial Velocity,2009,Multiple Observatories,0,38.021,0.034,-0.034,0.0,0.2175,0.0001,-0.0001,0.0,4.46,0.5204222055080471,-0.41654905667787656,0.0,0.398,0.04643288487148691,-0.037166464244535194,0.0,18.2,0.0,0.057,0.0,Msini,0.14,0.0,423.09774895269476,0.0,915.9174236387781,0.0006640106241699867,0,5577.0,33.0,-33.0,0.0,0.963,0.011,-0.011,0.0,0.942,0.034,-0.029,0.0,-0.01,0.09720361307589372,-0.10304054674058499,0.0,[Fe/H],4.34,0.03,-0.03,0.0,13h18m23.15s,199.596455,-18d18m56.79s,-18.3157745,8.50332,0.01737,-0.0173,4.6955,0.0462,-0.0462,2.956,0.236,-0.236,4.54052,0.0055701,-0.0055701
61 Vir d,61 Vir,1,3,Radial Velocity,2009,Multiple Observatories,0,123.01,0.55,-0.55,0.0,0.476,0.001,-0.001,0.0,5.11,0.5204222055080471,-0.41654905667787656,0.0,0.456,0.04643288487148691,-0.037166464244535194,0.0,22.9,0.0,0.072,0.0,Msini,0.35,0.0,423.09774895269476,0.0,915.9174236387781,0.0006640106241699867,0,5577.0,33.0,-33.0,0.0,0.963,0.011,-0.011,0.0,0.942,0.034,-0.029,0.0,-0.01,0.09720361307589372,-0.10304054674058499,0.0,[Fe/H],4.34,0.03,-0.03,0.0,13h18m23.15s,199.596455,-18d18m56.79s,-18.3157745,8.50332,0.01737,-0.0173,4.6955,0.0462,-0.0462,2.956,0.236,-0.236,4.54052,0.0055701,-0.0055701
7 CMa b,7 CMa,1,2,Radial Velocity,2011,Anglo-Australian Telescope,0,735.1,14.8,-1.0,0.0,1.758,0.024,-0.001,0.0,13.4,0.5204222055080471,-0.41654905667787656,0.0,1.2,0.04643288487148691,-0.037166464244535194,0.0,587.9855,0.0,1.85,0.0,Msin(i)/sin(i),0.06,0.0,423.09774895269476,0.0,915.9174236387781,0.0006640106241699867,0,4826.0,45.0,-55.0,0.0,4.87,0.17,-0.14,0.0,1.34,0.11,-0.12,0.0,0.21,0.1,-0.1,0.0,[Fe/H],3.19,0.06,-0.07,0.0,06h36m41.11s,99.171276,-19d15m22.25s,-19.2561808,19.8101,0.1648,-0.1648,3.95,0.03,-0.03,1.564,0.252,-0.252,3.67853,0.0041348,-0.0041348
7 CMa c,7 CMa,1,2,Radial Velocity,2019,Multiple Observatories,0,996.0,1.5,-52.4,0.0,2.153,0.003,-0.08,0.0,13.9,0.5204222055080471,-0.41654905667787656,0.0,1.24,0.04643288487148691,-0.037166464244535194,0.0,276.5121,0.0,0.87,0.0,Msin(i)/sin(i),0.08,0.0,423.09774895269476,0.0,915.9174236387781,0.0006640106241699867,0,4826.0,45.0,-55.0,0.0,4.87,0.17,-0.14,0.0,1.34,0.11,-0.12,0.0,0.21,0.1,-0.1,0.0,[Fe/H],3.19,0.06,-0.07,0.0,06h36m41.11s,99.171276,-19d15m22.25s,-19.2561808,19.8101,0.1648,-0.1648,3.95,0.03,-0.03,1.564,0.252,-0.252,3.67853,0.0041348,-0.0041348
70 Vir b,70 Vir,1,1,Radial Velocity,1996,Lick Observatory,0,116.688,0.0054,-0.0054,0.0,0.481,0.022,-0.022,0.0,12.6,0.5204222055080471,-0.41654905667787656,0.0,1.13,0.04643288487148691,-0.037166464244535194,0.0,2380.45,0.0,7.49,0.0,Mass,0.3988,0.0,423.09774895269476,0.0,915.9174236387781,0.0006640106241699867,0,5495.0,98.58479009687836,-99.35817366343738,0.0,1.89,0.19051877837354783,-0.14876385824097246,0.0,1.09,0.08504336306946128,-0.0788097895010395,0.0,-0.09,0.03,-0.03,0.0,[Fe/H],3.95,0.08264654974856323,-0.09735663451867818,0.0,13h28m25.56s,202.1064898,+13d46m34.71s,13.7763085,17.9011,0.056,-0.0557,4.96808,0.023,-0.023,3.5,0.294,-0.294,4.76178,0.0044158,-0.0044158
75 Cet b,75 Cet,2,2,Radial Velocity,2012,Okayama Astrophysical Observatory,0,696.62,1.33,-1.69,0.0,1.912,0.002,-0.003,0.0,13.3,0.5204222055080471,-0.41654905667787656,0.0,1.18,0.04643288487148691,-0.037166464244535194,0.0,787.89662095,0.0,2.479,0.0,Msini,0.093,0.0,423.09774895269476,0.0,915.9174236387781,0.0006640106241699867,0,4809.0,98.58479009687836,-99.35817366343738,0.0,10.38,0.15,-0.26,0.0,1.92,0.07,-0.08,0.0,0.1,0.08,-0.05,0.0,[Fe/H],2.69,0.03,-0.04,0.0,02h32m09.40s,38.0391598,-01d02m06.10s,-1.0350269,82.9613,0.72365,-0.72365,5.3532,0.023,-0.023,3.207,0.272,-0.272,5.09343,0.0039324,-0.0039324
75 Cet c,75 Cet,2,2,Radial Velocity,2023,Okayama Astrophysical Observatory,0,2051.62,45.98,-40.47,0.0,3.929,0.058,-0.052,0.0,13.9,0.5204222055080471,-0.41654905667787656,0.0,1.24,0.04643288487148691,-0.037166464244535194,0.0,289.85950718,0.0,0.912,0.0,Msini,0.023,0.0,423.09774895269476,0.0,915.9174236387781,0.0006640106241699867,0,4809.0,98.58479009687836,-99.35817366343738,0.0,10.38,0.15,-0.26,0.0,1.92,0.07,-0.08,0.0,0.1,0.08,-0.05,0.0,[Fe/H],2.69,0.03,-0.04,0.0,02h32m09.40s,38.0391598,-01d02m06.10s,-1.0350269,82.9613,0.72365,-0.72365,5.3532,0.023,-0.023,3.207,0.272,-0.272,5.09343,0.0039324,-0.0039324
8 UMi b,8 UMi,1,1,Radial Velocity,2015,Bohyunsan Optical Astronomical Observatory,0,93.31,0.06,-0.06,0.0,0.462,0.006,-0.006,0.0,13.5,0.5204222055080471,-0.41654905667787656,0.0,1.2,0.04643288487148691,-0.037166464244535194,0.0,524.41687155,0.0,1.65,0.0,Msini,0.062,0.0,423.09774895269476,0.0,915.9174236387781,0.0006640106241699867,0,4847.0,100.0,-100.0,0.0,10.73,0.14,-0.14,0.0,1.51,0.06,-0.06,0.0,-0.03,0.1,-0.1,0.0,[m/H],2.57,0.03,-0.03,0.0,14h56m48.40s,224.201685,+74d54m03.38s,74.9009379,162.552,0.651,-0.646,6.83295,0.023,-0.023,4.515,0.02,-0.02,6.55896,0.000237,-0.000237
81 Cet b,81 Cet,1,1,Radial Velocity,2008,Okayama Astrophysical Observatory,0,1005.57,1.84,-1.94,0.0,2.104,0.003,-0.003,0.0,13.1,0.5204222055080471,-0.41654905667787656,0.0,1.17,0.04643288487148691,-0.037166464244535194,0.0,1051.05854195,0.0,3.307,0.0,Msini,0.037,0.0,423.09774895269476,0.0,915.9174236387781,0.0006640106241699867,0,4734.0,98.58479009687836,-99.35817366343738,0.0,11.21,0.81,-0.35,0.0,1.23,0.3,-0.25,0.0,-0.11,0.1,-0.06,0.0,[Fe/H],2.41,0.07,-0.06,0.0,02h37m41.85s,39.4243555,-03d23m46.90s,-3.3963607,101.26,1.222,-1.222,5.64307,0.023,-0.023,3.266,0.258,-0.258,5.37588,0.0031065,-0.0031065
91 Aqr b,91 Aqr,3,1,Radial Velocity,2013,Lick Observatory,0,181.4,0.1,-0.1,0.0,0.7,1.8324682158137156,-0.9681148506008933,0.0,13.1,0.5204222055080471,-0.41654905667787656,0.0,1.17,0.04643288487148691,-0.037166464244535194,0.0,1017.0,0.0,3.2,0.0,Msini,0.027,0.0,423.09774895269476,0.0,915.9174236387781,0.0006640106241699867,0,4665.0,18.0,-18.0,0.0,11.0,0.1,-0.1,0.0,1.4,0.1,-0.1,0.0,-0.03,0.1,-0.1,0.0,[Fe/H],2.52,0.05,-0.05,0.0,23h15m53.88s,348.9745031,-09d05m16.11s,-9.0878076,44.0304,0.51325,-0.51325,4.23946,0.023,-0.023,1.597,0.236,-0.236,3.95311,0.008843,-0.008843
AB Aur b,AB Aur,1,1,Imaging,2022,Subaru Telescope,0,74592.99517589886,91246.8042170947,-20841.320421022418,-0.0010458427749694963,93.9,49.3,-49.3,0.0,12.5,0.5204222055080471,-0.41654905667787656,0.0,1.12,0.04643288487148691,-0.037166464244535194,0.0,2860.455663,0.0,9.0,0.0,Mass,0.4,0.0,423.09774895269476,0.0,915.9174236387781,0.0006640106241699867,0,9770.0,100.0,-100.0,0.0,2.95887,0.096638,-0.070698,0.0,2.4,0.2,-0.2,0.0,0.01522439775403007,0.09720361307589372,-0.10304054674058499,0.0,,3.77411,0.091878,-0.066333,0.0,04h55m45.85s,73.9410446,+30d33m03.92s,30.5510888,162.127,1.526,-1.498,7.076,0.042,-0.042,4.23,0.016,-0.016,7.07854,0.001049,-0.001049
AB Pic b,AB Pic,1,1,Imaging,2005,Paranal Observatory,0,74592.99517589886,91246.8042170947,-20841.320421022418,-0.0010458427749694963,260.0,1.8324682158137156,-0.9681148506008933,0.0,12.3,0.5204222055080471,-0.41654905667787656,0.0,1.1,0.04643288487148691,-0.037166464244535194,0.0,4290.5,0.0,13.5,0.0,Mass,0.07864707016863733,0.05175421593332041,423.09774895269476,0.0,915.9174236387781,0.0006640106241699867,0,5285.0,10.0,-9.0,0.0,0.999394,0.029598,-0.022233,0.0,0.9,0.1,-0.1,0.0,0.04,0.02,-0.02,0.0,[Fe/H],4.53,0.01,-0.01,0.0,06h19m12.94s,94.8039208,-58d03m14.83s,-58.0541184,50.0475,0.0735,-0.0733,9.13,0.03,-0.03,6.981,0.024,-0.024,8.8378,0.001332,-0.001332
AF Lep b,AF Lep,1,1,Imaging,2023,Paranal Observatory,0,8905.0,400.0,-150.0,0.0,8.996,0.19,-0.077,0.0,13.0,0.5204222055080471,-0.41654905667787656,0.0,1.16,0.04643288487148691,-0.037166464244535194,0.0,1147.36054927,0.0,3.61,0.0,Mass,0.015,0.0,423.09774895269476,0.0,1400.0,0.0,0,6140.0,47.0,-47.0,0.0,1.25,0.06,-0.06,0.0,1.218,0.029,-0.039,0.0,0.19,0.02,-0.02,0.0,[Fe/H],4.4,0.08264654974856323,-0.09735663451867818,0.0,05h27m04.78s,81.7699216,-11d54m04.23s,-11.9011752,26.8564,0.0189,-0.0188,6.332,0.035,-0.035,4.926,0.021,-0.021,6.18644,0.0011395,-0.0011395
AT2021ueyL b,AT2021ueyL,1,1,Microlensing,2025,Multiple Observatories,0,4168.69,2910.76,-1713.98,0.0,4.01,1.68,-1.34,0.0,13.6,0.5204222055080471,-0.41654905667787656,0.0,1.22,0.04643288487148691,-0.037166464244535194,0.0,425.89006538,0.0,1.34,0.0,Mass,0.07864707016863733,0.05175421593332041,423.09774895269476,0.0,915.9174236387781,0.0006640106241699867,0,3680.0,307.0,-204.0,0.0,1.5128402896611641,0.19051877837354783,-0.14876385824097246,0.0,0.49,0.16,-0.18,0.0,0.01522439775403007,0.09720361307589372,-0.10304054674058499,0.0,,4.382375297217392,0.08264654974856323,-0.09735663451867818,-0.0010434782608695651,21h38m10.81s,324.5450417,+26d27m59.65s,26.4665694,1040.0,740.0,-440.0,12.56369280865801,0.09862290619039361,-0.10015436556153447,10.405724244294607,0.041727248999477995,-0.041746294681778554,12.27296867196229,0.0006392134974681333,-0.0006392134974681333
AU Mic b,AU Mic,1,4,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),0,8.46308,6e-05,-6e-05,0.0,0.0649,0.0012,-0.0012,0.0,3.95677019,0.14571675,-0.14571675,0.0,0.353,0.013,-0.013,0.0,20.12,0.0,0.0633046,0.0,Mass,0.00577,0.0,21.2,0.0,600.0,0.0,1,3678.0,90.0,-88.0,0.0,0.744,0.023,-0.021,0.0,0.51,0.028,-0.027,0.0,0.23,0.24,-0.3,0.0,[Fe/H],4.404,0.026,-0.031,0.0,20h45m09.87s,311.2911369,-31d20m32.82s,-31.34245,9.7221,0.004625,-0.004625,8.81,0.1,-0.1,4.529,0.02,-0.02,7.84038,0.000731,-0.000731
AU Mic c,AU Mic,1,4,Transit,2021,Transiting Exoplanet Survey Satellite (TESS),0,18.85969,8e-05,-8e-05,0.0,0.1108,0.002,-0.002,0.0,2.52202066,0.24659758,-0.24659758,0.0,0.225,0.022,-0.022,0.0,9.6,0.0,0.03020498,0.0,Mass,0.00338,0.0,7.3,0.0,459.0,0.0,0,3678.0,90.0,-88.0,0.0,0.744,0.023,-0.021,0.0,0.51,0.028,-0.027,0.0,0.23,0.24,-0.3,0.0,[Fe/H],4.404,0.026,-0.031,0.0,20h45m09.87s,311.2911369,-31d20m32.82s,-31.34245,9.7221,0.004625,-0.004625,8.81,0.1,-0.1,4.529,0.02,-0.02,7.84038,0.000731,-0.000731
AU Mic d,AU Mic,1,4,Transit Timing Variations,2023,Multiple Observatories,0,12.73596,0.00793,-0.00793,0.0,15.692835973800277,1.8324682158137156,-0.9681148506008933,-0.0005216484089723526,1.02,0.5204222055080471,-0.41654905667787656,0.0,0.0912,0.04643288487148691,-0.037166464244535194,0.0,1.053,0.0,0.00331,0.0,Mass,0.00305,0.0,423.09774895269476,0.0,915.9174236387781,0.0006640106241699867,0,3678.0,90.0,-88.0,0.0,0.744,0.023,-0.021,0.0,0.51,0.028,-0.027,0.0,0.23,0.24,-0.3,0.0,[Fe/H],4.404,0.026,-0.031,0.0,20h45m09.87s,311.2911369,-31d20m32.82s,-31.34245,9.7221,0.004625,-0.004625,8.81,0.1,-0.1,4.529,0.02,-0.02,7.84038,0.000731,-0.000731
AU Mic e,AU Mic,1,4,Radial Velocity,2025,Mauna Kea Observatory,0,33.11,0.06,-0.06,0.0,15.692835973800277,1.8324682158137156,-0.9681148506008933,-0.0005216484089723526,4.87,0.5204222055080471,-0.41654905667787656,0.0,0.434,0.04643288487148691,-0.037166464244535194,0.0,21.1,0.0,0.06638802,0.0,Mass,0.07864707016863733,0.05175421593332041,423.09774895269476,0.0,915.9174236387781,0.0006640106241699867,0,3665.0,31.0,-31.0,0.0,0.82,0.02,-0.02,0.0,0.6,0.04,-0.04,0.0,0.12,0.1,-0.1,0.0,[M/H],4.52,0.05,-0.05,0.0,20h45m09.87s,311.2911369,-31d20m32.82s,-31.34245,9.7221,0.004625,-0.004625,8.81,0.1,-0.1,4.529,0.02,-0.02,7.84038,0.000731,-0.000731
BD+03 2562 b,BD+03 2562,1,1,Radial Velocity,2017,Multiple Observatories,0,481.9,2.7,-2.8,0.0,1.3,0.1,-0.1,0.0,12.7,0.5204222055080471,-0.41654905667787656,0.0,1.13,0.04643288487148691,-0.037166464244535194,0.0,2034.112,0.0,6.4,0.0,Msini,0.2,0.0,423.09774895269476,0.0,915.9174236387781,0.0006640106241699867,0,4095.0,20.0,-20.0,0.0,32.35,8.82,-8.82,0.0,1.14,0.25,-0.25,0.0,-0.71,0.09,-0.09,0.0,[Fe/H],1.89,0.1,-0.1,0.0,11h50m15.53s,177.5647268,+02d45m36.39s,2.7601075,1070.63,63.875,-63.875,9.577,0.008,-0.008,6.021,0.021,-0.021,8.9977,0.000292,-0.000292
BD+05 4868 A b,BD+05 4868 A,2,1,Transit,2025,Transiting Exoplanet Survey Satellite (TESS),0,1.271869,1e-06,-1e-06,0.0,0.0208,0.0003,-0.0003,0.0,5.8162300571480925,0.5204222055080471,-0.41654905667787656,-0.0006663334999167084,0.5189247418890555,0.04643288487148691,-0.037166464244535194,-0.0006663334999167084,6.2,1.0,0.01950738,1.0,Mass,0.07864707016863733,0.05175421593332041,423.09774895269476,0.0,1820.0,0.0,0,4596.0,65.0,-64.0,0.0,0.69,0.02,-0.02,0.0,0.7,0.02,-0.02,0.0,-0.05,0.08,-0.05,0.0,[Fe/H],4.6,0.03,-0.02,0.0,21h47m26.74s,326.8614036,+06d36m19.15s,6.6053185,43.5687,0.0975,-0.0971,10.158,0.01,-0.01,7.448,0.026,-0.026,9.84152,0.000476,-0.000476
BD+14 4559 b,BD+14 4559,1,1,Radial Velocity,2009,McDonald Observatory,0,268.94,0.99,-0.99,0.0,0.78,0.05,-0.05,0.0,13.8,0.5204222055080471,-0.41654905667787656,0.0,1.23,0.04643288487148691,-0.037166464244535194,0.0,330.5432,0.0,1.04,0.0,Msini,0.29,0.0,423.09774895269476,0.0,915.9174236387781,0.0006640106241699867,0,4864.0,101.0,-101.0,0.0,0.86,0.04,-0.04,0.0,0.49,0.33,-0.33,0.0,0.17,0.09720361307589372,-0.10304054674058499,0.0,[Fe/H],4.26,0.29,-0.29,0.0,21h13m36.24s,318.4010002,+14d41m21.78s,14.6893834,49.352,0.0846,-0.0844,9.78,0.03,-0.03,7.336,0.023,-0.023,9.35108,0.000253,-0.000253
BD+15 2375 b,BD+15 2375,1,1,Radial Velocity,2016,Roque de los Muchachos Observatory,0,153.22,0.44,-0.44,0.0,0.576,0.027,-0.027,0.0,13.8,0.5204222055080471,-0.41654905667787656,0.0,1.23,0.04643288487148691,-0.037166464244535194,0.0,337.21763,0.0,1.061,0.0,Msini,0.001,0.0,423.09774895269476,0.0,915.9174236387781,0.0006640106241699867,0,4649.0,30.0,-30.0,0.0,8.95,1.45,-1.45,0.0,1.08,0.14,-0.14,0.0,-0.22,0.08,-0.08,0.0,[Fe/H],2.61,0.12,-0.12,0.0,11h45m55.69s,176.4820239,+14d36m58.75s,14.6163182,768.045,45.038,-45.038,10.41,0.01,-0.01,7.718,0.017,-0.017,9.9918,0.000458,-0.000458
BD+15 2940 b,BD+15 2940,1,1,Radial Velocity,2013,McDonald Observatory,0,137.48,0.34,-0.34,0.0,0.539,1.8324682158137156,-0.9681148506008933,0.0,13.7,0.5204222055080471,-0.41654905667787656,0.0,1.23,0.04643288487148691,-0.037166464244535194,0.0,352.78,0.0,1.11,0.0,Msini,0.26,0.0,423.09774895269476,0.0,915.9174236387781,0.0006640106241699867,0,4796.0,117.0,-117.0,0.0,14.7,2.8,-2.8,0.0,1.1,0.2,-0.2,0.0,0.28,0.07,-0.07,0.0,[Fe/H],2.8,0.45,-0.45,0.0,16h00m22.95s,240.09564,+15d32m48.30s,15.5467507,426.42,6.44,-6.44,9.01,0.03,-0.03,6.525,0.016,-0.016,8.7178,0.000291,-0.000291
BD+20 2457 b,BD+20 2457,1,2,Radial Velocity,2009,McDonald Observatory,0,379.63,2.01,-2.01,0.0,1.45,1.8324682158137156,-0.9681148506008933,0.0,12.1,0.5204222055080471,-0.41654905667787656,0.0,1.08,0.04643288487148691,-0.037166464244535194,0.0,6807.63,0.0,21.42,0.0,Msini,0.15,0.0,423.09774895269476,0.0,915.9174236387781,0.0006640106241699867,0,4137.0,10.0,-10.0,0.0,49.0,26.0,-26.0,0.0,2.8,1.5,-1.5,0.0,-1.0,0.07,-0.07,0.0,[Fe/H],1.51,0.05,-0.05,0.0,10h16m44.83s,154.186782,+19d53m28.55s,19.8912626,1539.71,189.925,-189.925,9.743,0.008,-0.008,6.42,0.021,-0.021,9.22684,0.000442,-0.000442
BD+20 2457 c,BD+20 2457,1,2,Radial Velocity,2009,McDonald Observatory,0,621.99,10.2,-10.2,0.0,2.01,1.8324682158137156,-0.9681148506008933,0.0,12.4,0.5204222055080471,-0.41654905667787656,0.0,1.1,0.04643288487148691,-0.037166464244535194,0.0,3963.17,0.0,12.47,0.0,Msini,0.18,0.0,423.09774895269476,0.0,915.9174236387781,0.0006640106241699867,0,4137.0,10.0,-10.0,0.0,49.0,26.0,-26.0,0.0,2.8,1.5,-1.5,0.0,-1.0,0.07,-0.07,0.0,[Fe/H],1.51,0.05,-0.05,0.0,10h16m44.83s,154.186782,+19d53m28.55s,19.8912626,1539.71,189.925,-189.925,9.743,0.008,-0.008,6.42,0.021,-0.021,9.22684,0.000442,-0.000442
BD+20 274 b,BD+20 274,1,1,Radial Velocity,2012,McDonald Observatory,0,578.2,5.4,-5.4,0.0,1.3,1.8324682158137156,-0.9681148506008933,0.0,13.0,0.5204222055080471,-0.41654905667787656,0.0,1.16,0.04643288487148691,-0.037166464244535194,0.0,1334.886,0.0,4.2,0.0,Msini,0.21,0.0,423.09774895269476,0.0,915.9174236387781,0.0006640106241699867,0,4296.0,10.0,-10.0,0.0,17.3,0.9,-0.9,0.0,0.8,0.2,-0.2,0.0,-0.46,0.07,-0.07,0.0,[Fe/H],1.99,0.05,-0.05,0.0,01h43m40.88s,25.9203179,+21d00m18.97s,21.0052692,1322.51,80.535,-80.535,9.367,0.008,-0.008,6.169,0.027,-0.027,8.91613,0.000468,-0.000468
